AttributeID,AttributeDesc,Industry
3214,Poverty Gap reduction (%) -  Active Labor Market  -extreme poor (<$1.9 a day),
3215,Poverty Gap reduction (%) -  All Social Assistance - 1st quintile (poorest) -urban,
3216,Poverty Gap reduction (%) -  All Social Assistance -1st quintile (poorest),
3217,Poverty Gap reduction (%) -  All Social Assistance -1st quintile (poorest) -rural,
3218,Poverty Gap reduction (%) -  All Social Assistance -extreme poor (<$1.9 a day),
3219,Poverty Gap reduction (%) -  All Social Insurance - 1st quintile (poorest) -urban,
3220,Poverty Gap reduction (%) -  All Social Insurance -1st quintile (poorest),
3221,Poverty Gap reduction (%) -  All Social Insurance -1st quintile (poorest) -rural,
3222,Poverty Gap reduction (%) -  All Social Insurance -extreme poor (<$1.9 a day),
3223,Poverty Gap reduction (%) -  Cash Transfer - 1st quintile (poorest) -urban,
3224,Poverty Gap reduction (%) -  Cash Transfer -1st quintile (poorest),
3225,Poverty Gap reduction (%) -  Cash Transfer -1st quintile (poorest) -rural,
3226,Poverty Gap reduction (%) -  Cash Transfer -extreme poor (<$1.9 a day),
3227,Poverty Gap reduction (%) -  Domestic Private Transfers - 1st quintile (poorest) -urban,
3228,Poverty Gap reduction (%) -  Domestic Private Transfers -1st quintile (poorest),
3229,Poverty Gap reduction (%) -  Domestic Private Transfers -1st quintile (poorest) -rural,
3230,Poverty Gap reduction (%) -  Domestic Private Transfers -extreme poor (<$1.9 a day),
3231,Poverty Gap reduction (%) -  In-Kind - 1st quintile (poorest) -urban,
3232,Poverty Gap reduction (%) -  In-Kind -1st quintile (poorest),
3233,Poverty Gap reduction (%) -  In-Kind -1st quintile (poorest) -rural,
3234,Poverty Gap reduction (%) -  In-Kind -extreme poor (<$1.9 a day),
3235,Poverty Gap reduction (%) -  International Private Transfers - 1st quintile (poorest) -urban,
3236,Poverty Gap reduction (%) -  International Private Transfers -1st quintile (poorest),
3237,Poverty Gap reduction (%) -  International Private Transfers -1st quintile (poorest) -rural,
3238,Poverty Gap reduction (%) -  International Private Transfers -extreme poor (<$1.9 a day),
3239,Poverty Gap reduction (%) -  Other Social Insurance - 1st quintile (poorest) -urban,
3240,Poverty Gap reduction (%) -  Other Social Insurance -1st quintile (poorest),
3241,Poverty Gap reduction (%) -  Other Social Insurance -1st quintile (poorest) -rural,
3242,Poverty Gap reduction (%) -  Other Social Insurance -extreme poor (<$1.9 a day),
3243,Poverty Gap reduction (%) -  Public Works - 1st quintile (poorest) -urban,
3244,Poverty Gap reduction (%) -  Public Works -1st quintile (poorest),
3245,Poverty Gap reduction (%) -  Public Works -1st quintile (poorest) -rural,
3246,Poverty Gap reduction (%) -  Public Works -extreme poor (<$1.9 a day),
3247,Poverty Gap reduction (%) -  School-feeding - 1st quintile (poorest) -urban,
3248,Poverty Gap reduction (%) -  School-feeding -1st quintile (poorest),
3249,Poverty Gap reduction (%) -  School-feeding -1st quintile (poorest) -rural,
3250,Poverty Gap reduction (%) -  School-feeding -extreme poor (<$1.9 a day),
3251,Poverty Gap reduction (%) -  Social Pension - 1st quintile (poorest) -urban,
3252,Poverty Gap reduction (%) -  Social Pension -1st quintile (poorest),
3253,Poverty Gap reduction (%) -  Social Pension -1st quintile (poorest) -rural,
3254,Poverty Gap reduction (%) -  Social Pension -extreme poor (<$1.9 a day),
3255,Poverty Gap reduction (%) - All Social Protection and Labor - 1st quintile (poorest) -urban,
3256,Poverty Gap reduction (%) - All Social Protection and Labor -1st quintile (poorest),
3257,Poverty Gap reduction (%) - All Social Protection and Labor -1st quintile (poorest) -rural,
3258,Poverty Gap reduction (%) - All Social Protection and Labor -extreme poor (<$1.9 a day),
3259,Poverty Headcount reduction (%) -  Active Labor Market  - 1st quintile (poorest) -urban,
3260,Poverty Headcount reduction (%) -  Active Labor Market  -1st quintile (poorest),
3261,Poverty Headcount reduction (%) -  Active Labor Market  -1st quintile (poorest) -rural,
3262,Poverty Headcount reduction (%) -  Active Labor Market  -extreme poor (<$1.9 a day),
3263,Poverty Headcount reduction (%) -  All Social Assistance - 1st quintile (poorest) -urban,
3264,Poverty Headcount reduction (%) -  All Social Assistance -1st quintile (poorest),
3265,Poverty Headcount reduction (%) -  All Social Assistance -1st quintile (poorest) -rural,
3266,Poverty Headcount reduction (%) -  All Social Assistance -extreme poor (<$1.9 a day),
3267,Poverty Headcount reduction (%) -  All Social Insurance - 1st quintile (poorest) -urban,
3268,Poverty Headcount reduction (%) -  All Social Insurance -1st quintile (poorest),
3269,Poverty Headcount reduction (%) -  All Social Insurance -1st quintile (poorest) -rural,
3270,Poverty Headcount reduction (%) -  All Social Insurance -extreme poor (<$1.9 a day),
3271,Poverty Headcount reduction (%) -  Cash Transfer - 1st quintile (poorest) -urban,
3272,Poverty Headcount reduction (%) -  Cash Transfer -1st quintile (poorest),
3273,Poverty Headcount reduction (%) -  Cash Transfer -1st quintile (poorest) -rural,
3274,Poverty Headcount reduction (%) -  Cash Transfer -extreme poor (<$1.9 a day),
3275,Poverty Headcount reduction (%) -  Domestic Private Transfers - 1st quintile (poorest) -urban,
3276,Poverty Headcount reduction (%) -  Domestic Private Transfers -1st quintile (poorest),
3277,Poverty Headcount reduction (%) -  Domestic Private Transfers -1st quintile (poorest) -rural,
3278,Poverty Headcount reduction (%) -  Domestic Private Transfers -extreme poor (<$1.9 a day),
3279,Poverty Headcount reduction (%) -  In-Kind - 1st quintile (poorest) -urban,
3280,Poverty Headcount reduction (%) -  In-Kind -1st quintile (poorest),
3281,Poverty Headcount reduction (%) -  In-Kind -1st quintile (poorest) -rural,
3282,Poverty Headcount reduction (%) -  In-Kind -extreme poor (<$1.9 a day),
3283,Poverty Headcount reduction (%) -  International Private Transfers - 1st quintile (poorest) -urban,
3284,Poverty Headcount reduction (%) -  International Private Transfers -1st quintile (poorest),
3285,Poverty Headcount reduction (%) -  International Private Transfers -1st quintile (poorest) -rural,
3286,Poverty Headcount reduction (%) -  International Private Transfers -extreme poor (<$1.9 a day),
3287,Poverty Headcount reduction (%) -  Other Social Insurance - 1st quintile (poorest) -urban,
3288,Poverty Headcount reduction (%) -  Other Social Insurance -1st quintile (poorest),
3289,Poverty Headcount reduction (%) -  Other Social Insurance -1st quintile (poorest) -rural,
3290,Poverty Headcount reduction (%) -  Other Social Insurance -extreme poor (<$1.9 a day),
3291,Poverty Headcount reduction (%) -  Public Works - 1st quintile (poorest) -urban,
3292,Poverty Headcount reduction (%) -  Public Works -1st quintile (poorest),
3293,Poverty Headcount reduction (%) -  Public Works -1st quintile (poorest) -rural,
3294,Poverty Headcount reduction (%) -  Public Works -extreme poor (<$1.9 a day),
3295,Poverty Headcount reduction (%) -  School-feeding - 1st quintile (poorest) -urban,
3296,Poverty Headcount reduction (%) -  School-feeding -1st quintile (poorest),
3297,Poverty Headcount reduction (%) -  School-feeding -1st quintile (poorest) -rural,
3298,Poverty Headcount reduction (%) -  School-feeding -extreme poor (<$1.9 a day),
3299,Poverty Headcount reduction (%) -  Social Pension - 1st quintile (poorest) -urban,
3300,Poverty Headcount reduction (%) -  Social Pension -1st quintile (poorest),
3301,Poverty Headcount reduction (%) -  Social Pension -1st quintile (poorest) -rural,
3302,Poverty Headcount reduction (%) -  Social Pension -extreme poor (<$1.9 a day),
3303,Poverty Headcount reduction (%) - All Social Protection and Labor - 1st quintile (poorest) -urban,
3304,Poverty Headcount reduction (%) - All Social Protection and Labor -1st quintile (poorest),
3305,Poverty Headcount reduction (%) - All Social Protection and Labor -1st quintile (poorest) -rural,
3306,Poverty Headcount reduction (%) - All Social Protection and Labor -extreme poor (<$1.9 a day),
3307,Poverty gap at $2.15 a day (2017 PPP) (%),
3308,Poverty gap at $3.65 a day (2017 PPP) (%),
3309,Poverty gap at $6.85 a day (2017 PPP) (%),
3310,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),
3311,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),
3312,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),
3313,Poverty headcount ratio at national poverty lines (% of population),
3314,Power outages in firms in a typical month (number),
3315,Pregnant women receiving prenatal care (%),
3316,"Preprimary education, duration (years)",
3317,Present value of external debt (% of GNI),
3318,"Present value of external debt (% of exports of goods, services and primary income)",
3319,Present value of external debt (current US$),
3320,"Prevalence of HIV, female (% ages 15-24)",
3321,"Prevalence of HIV, male (% ages 15-24)",
3322,"Prevalence of HIV, total (% of population ages 15-49)",
3323,Prevalence of acute respiratory infection (ARI) (% of children under 5): Q1 (lowest),
3324,Prevalence of acute respiratory infection (ARI) (% of children under 5): Q2,
3325,Prevalence of acute respiratory infection (ARI) (% of children under 5): Q3,
3326,Prevalence of acute respiratory infection (ARI) (% of children under 5): Q4,
3327,Prevalence of acute respiratory infection (ARI) (% of children under 5): Q5 (highest),
3328,Prevalence of anemia among children (% of children ages 6-59 months),
3329,Prevalence of anemia among non-pregnant women (% of women ages 15-49),
3330,Prevalence of anemia among pregnant women (%),
3331,Prevalence of anemia among women of reproductive age (% of women ages 15-49),
3332,Prevalence of children with fever (% of children under 5): Q1 (lowest),
3333,Prevalence of children with fever (% of children under 5): Q2,
3334,Prevalence of children with fever (% of children under 5): Q3,
3335,Prevalence of children with fever (% of children under 5): Q4,
3336,Prevalence of children with fever (% of children under 5): Q5 (highest),
3337,Prevalence of current tobacco use (% of adults),
3338,"Prevalence of current tobacco use, females (% of female adults)",
3339,"Prevalence of current tobacco use, males (% of male adults)",
3340,Prevalence of diarrhea (% of children under 5): Q1 (lowest),
3341,Prevalence of diarrhea (% of children under 5): Q2,
3342,Prevalence of diarrhea (% of children under 5): Q3,
3343,Prevalence of diarrhea (% of children under 5): Q4,
3344,Prevalence of diarrhea (% of children under 5): Q5 (highest),
3345,Prevalence of moderate or severe food insecurity in the population (%),
3346,"Prevalence of obesity, female (% of female population ages 18+)",
3347,"Prevalence of obesity, male (% of male population ages 18+)",
3348,"Prevalence of overweight (modeled estimate, % of children under 5)",
3349,"Prevalence of overweight, weight for height (% of children under 5)",
3350,"Prevalence of overweight, weight for height, female (% of children under 5)",
3351,"Prevalence of overweight, weight for height, male (% of children under 5)",
3352,Prevalence of severe food insecurity in the population (%),
3353,"Prevalence of severe wasting, weight for height (% of children under 5)",
3354,"Prevalence of severe wasting, weight for height, female (% of children under 5)",
3355,"Prevalence of severe wasting, weight for height, male (% of children under 5)",
3356,"Prevalence of stunting, height for age (% of children under 5)",
3357,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",
3358,"Prevalence of stunting, height for age, female (% of children under 5)",
3359,"Prevalence of stunting, height for age, male (% of children under 5)",
3360,Prevalence of undernourishment (% of population),
3361,"Prevalence of underweight, weight for age (% of children under 5)",
3362,"Prevalence of underweight, weight for age, female (% of children under 5)",
3363,"Prevalence of underweight, weight for age, male (% of children under 5)",
3364,"Prevalence of wasting, weight for height (% of children under 5)",
3365,"Prevalence of wasting, weight for height, female (% of children under 5)",
3366,"Prevalence of wasting, weight for height, male (% of children under 5)",
3367,Price level ratio of PPP conversion factor (GDP) to market exchange rate,
3368,"Primary completion rate, female (% of relevant age group)",
3369,"Primary completion rate, male (% of relevant age group)",
3370,"Primary completion rate, total (% of relevant age group)",
3371,"Primary education, duration (years)",
3372,"Primary education, pupils",
3373,"Primary education, pupils (% female)",
3374,"Primary education, teachers",
3375,"Primary education, teachers (% female)",
3376,Primary government expenditures as a proportion of original approved budget (%),
3377,"Primary income payments (BoP, current US$)",
3378,"Primary income receipts (BoP, current US$)",
3379,Primary school starting age (years),
3380,Private credit bureau coverage (% of adults),
3381,Private credit by deposit money banks and other financial institutions to GDP (%),
3382,Private credit by deposit money banks to GDP (%),
3383,"Probability of dying among adolescents ages 10-14 years (per 1,000)",
3384,"Probability of dying among adolescents ages 15-19 years (per 1,000)",
3385,"Probability of dying among children ages 5-9 years (per 1,000)",
3386,"Probability of dying among youth ages 20-24 years (per 1,000)",
3387,Problems in accessing health care (any of the specified problems) (% of women): Q1 (lowest),
3388,Problems in accessing health care (any of the specified problems) (% of women): Q2,
3389,Problems in accessing health care (any of the specified problems) (% of women): Q3,
3390,Problems in accessing health care (any of the specified problems) (% of women): Q4,
3391,Problems in accessing health care (any of the specified problems) (% of women): Q5 (highest),
3392,Problems in accessing health care (concern there may not be a female provider) (% of women): Q1 (lowest),
3393,Problems in accessing health care (concern there may not be a female provider) (% of women): Q2,
3394,Problems in accessing health care (concern there may not be a female provider) (% of women): Q3,
3395,Problems in accessing health care (concern there may not be a female provider) (% of women): Q4,
3396,Problems in accessing health care (concern there may not be a female provider) (% of women): Q5 (highest),
3397,Problems in accessing health care (distance to health facility) (% of women): Q1 (lowest),
3398,Problems in accessing health care (distance to health facility) (% of women): Q2,
3399,Problems in accessing health care (distance to health facility) (% of women): Q3,
3400,Problems in accessing health care (distance to health facility) (% of women): Q4,
3401,Problems in accessing health care (distance to health facility) (% of women): Q5 (highest),
3402,Problems in accessing health care (getting money for treatment) (% of women): Q1 (lowest),
3403,Problems in accessing health care (getting money for treatment) (% of women): Q2,
3404,Problems in accessing health care (getting money for treatment) (% of women): Q3,
3405,Problems in accessing health care (getting money for treatment) (% of women): Q4,
3406,Problems in accessing health care (getting money for treatment) (% of women): Q5 (highest),
3407,Problems in accessing health care (getting permission to go for treatment) (% of women): Q1 (lowest),
3408,Problems in accessing health care (getting permission to go for treatment) (% of women): Q2,
3409,Problems in accessing health care (getting permission to go for treatment) (% of women): Q3,
3410,Problems in accessing health care (getting permission to go for treatment) (% of women): Q4,
3411,Problems in accessing health care (getting permission to go for treatment) (% of women): Q5 (highest),
3412,Problems in accessing health care (having to take transport) (% of women): Q1 (lowest),
3413,Problems in accessing health care (having to take transport) (% of women): Q2,
3414,Problems in accessing health care (having to take transport) (% of women): Q3,
3415,Problems in accessing health care (having to take transport) (% of women): Q4,
3416,Problems in accessing health care (having to take transport) (% of women): Q5 (highest),
3417,Problems in accessing health care (knowing where to go for treatment) (% of women): Q1 (lowest),
3418,Problems in accessing health care (knowing where to go for treatment) (% of women): Q2,
3419,Problems in accessing health care (knowing where to go for treatment) (% of women): Q3,
3420,Problems in accessing health care (knowing where to go for treatment) (% of women): Q4,
3421,Problems in accessing health care (knowing where to go for treatment) (% of women): Q5 (highest),
3422,Problems in accessing health care (not wanting to go alone) (% of women): Q1 (lowest),
3423,Problems in accessing health care (not wanting to go alone) (% of women): Q2,
3424,Problems in accessing health care (not wanting to go alone) (% of women): Q3,
3425,Problems in accessing health care (not wanting to go alone) (% of women): Q4,
3426,Problems in accessing health care (not wanting to go alone) (% of women): Q5 (highest),
3427,Procedures to build a warehouse (number),
3428,Procedures to register property (number),
3429,Profit tax (% of commercial profits),
3430,Progression to secondary school (%),
3431,"Progression to secondary school, female (%)",
3432,"Progression to secondary school, male (%)",
3433,Proportion of people living below 50 percent of median income (%),
3434,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),
3435,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),
3436,Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),
3437,Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),
3438,Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),
3439,Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%),
3440,Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),
3441,Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),
3442,Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),
3443,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),
3444,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),
3445,Proportion of seats held by women in national parliaments (%),
3446,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",
3447,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",
3448,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",
3449,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",
3450,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",
3451,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",
3452,Proportion of women in ministerial level positions (%),
3453,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),
3454,Provisions to nonperforming loans (%),
3455,Public and publicly guaranteed debt service (% of GNI),
3456,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",
3457,Public credit registry coverage (% of adults),
3458,Public private partnerships investment in ICT (current US$),
3459,Public private partnerships investment in energy (current US$),
3460,Public private partnerships investment in transport (current US$),
3461,Public private partnerships investment in water and sanitation (current US$),
3462,Pump price for diesel fuel (US$ per liter),
3463,Pump price for gasoline (US$ per liter),
3464,"Pupil-teacher ratio, lower secondary",
3465,"Pupil-teacher ratio, preprimary",
3466,"Pupil-teacher ratio, primary",
3467,"Pupil-teacher ratio, secondary",
3468,"Pupil-teacher ratio, tertiary",
3469,"Pupil-teacher ratio, upper secondary",
3470,Rail lines (total route-km),
3471,"Railways, goods transported (million ton-km)",
3472,"Railways, passengers carried (million passenger-km)",
3473,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),
3474,Ratio of female to male labor force participation rate (%) (national estimate),
3475,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),
3476,Ratio of female to male youth unemployment rate (%) (national estimate),
3477,Real effective exchange rate index (2010 = 100),
3478,Real interest rate (%),
3479,Refugee population by country or territory of asylum,
3480,Refugee population by country or territory of origin,
3481,Regulatory Quality: Estimate,
3482,Regulatory Quality: Number of Sources,
3483,Regulatory Quality: Percentile Rank,
3484,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",
3485,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",
3486,Regulatory Quality: Standard Error,
3487,Remittance inflows to GDP (%),
3488,Renewable energy consumption (% of total final energy consumption),
3489,Renewable internal freshwater resources per capita (cubic meters),
3490,"Renewable internal freshwater resources, total (billion cubic meters)",
3491,"Repeaters in Grade 1 of lower secondary general education, both sexes (number)",
3492,"Repeaters in Grade 1 of lower secondary general education, female (number)",
3493,"Repeaters in Grade 1 of primary education, both sexes (number)",
3494,"Repeaters in Grade 1 of primary education, female (number)",
3495,"Repeaters in Grade 2 of lower secondary general education, both sexes (number)",
3496,"Repeaters in Grade 2 of lower secondary general education, female (number)",
3497,"Repeaters in Grade 2 of primary education, both sexes (number)",
3498,"Repeaters in Grade 2 of primary education, female (number)",
3499,"Repeaters in Grade 3 of lower secondary general education, both sexes (number)",
3500,"Repeaters in Grade 3 of lower secondary general education, female (number)",
3501,"Repeaters in Grade 3 of primary education, both sexes (number)",
3502,"Repeaters in Grade 3 of primary education, female (number)",
3503,"Repeaters in Grade 4 of lower secondary general education, both sexes (number)",
3504,"Repeaters in Grade 4 of lower secondary general education, female (number)",
3505,"Repeaters in Grade 4 of primary education, both sexes (number)",
3506,"Repeaters in Grade 4 of primary education, female (number)",
3507,"Repeaters in Grade 5 of primary education, both sexes (number)",
3508,"Repeaters in Grade 5 of primary education, female (number)",
3509,"Repeaters in Grade 6 of primary education, both sexes (number)",
3510,"Repeaters in Grade 6 of primary education, female (number)",
3511,"Repeaters in lower secondary general education, all grades, both sexes (number)",
3512,"Repeaters in lower secondary general education, all grades, female (number)",
3513,"Repeaters in primary education, all grades, both sexes (number)",
3514,"Repeaters in primary education, all grades, female (number)",
3515,"Repeaters, primary, female (% of female enrollment)",
3516,"Repeaters, primary, male (% of male enrollment)",
3517,"Repeaters, primary, total (% of total enrollment)",
3518,"Repetition rate in Grade 1 of primary education, both sexes (%)",
3519,"Repetition rate in Grade 1 of primary education, female (%)",
3520,"Repetition rate in Grade 1 of primary education, male (%)",
3521,"Repetition rate in Grade 2 of primary education, both sexes (%)",
3522,"Repetition rate in Grade 2 of primary education, female (%)",
3523,"Repetition rate in Grade 2 of primary education, male (%)",
3524,"Repetition rate in Grade 3 of primary education, both sexes (%)",
3525,"Repetition rate in Grade 3 of primary education, female (%)",
3526,"Repetition rate in Grade 3 of primary education, male (%)",
3527,"Repetition rate in Grade 4 of primary education, both sexes (%)",
3528,"Repetition rate in Grade 4 of primary education, female (%)",
3529,"Repetition rate in Grade 4 of primary education, male (%)",
3530,"Repetition rate in Grade 5 of primary education, both sexes (%)",
3531,"Repetition rate in Grade 5 of primary education, female (%)",
3532,"Repetition rate in Grade 5 of primary education, male (%)",
3533,"Repetition rate in Grade 6 of primary education, both sexes (%)",
3534,"Repetition rate in Grade 6 of primary education, female (%)",
3535,"Repetition rate in Grade 6 of primary education, male (%)",
3536,Research and development expenditure (% of GDP),
3537,Researchers in R&D (per million people),
3538,"Reserves and related items (BoP, current US$)",
3539,"Retirement age with full benefits, female",
3540,"Retirement age with full benefits, male",
3541,"Revenue, excluding grants (% of GDP)",
3542,"Revenue, excluding grants (current LCU)",
3543,Risk of catastrophic expenditure for surgical care (% of people at risk),
3544,Risk of impoverishing expenditure for surgical care (% of people at risk),
3545,"Risk premium on lending (lending rate minus treasury bill rate, %)",
3546,Rule of Law: Estimate,
3547,Rule of Law: Number of Sources,
3548,Rule of Law: Percentile Rank,
3549,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",
3550,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",
3551,Rule of Law: Standard Error,
3552,Rural land area (sq. km),
3553,Rural land area where elevation is below 5 meters (% of total land area),
3554,Rural land area where elevation is below 5 meters (sq. km),
3555,Rural population,
3556,Rural population (% of total population),
3557,Rural population growth (annual %),
3558,Rural population living in areas where elevation is below 5 meters (% of total population),
3559,"Rural population, female (% of total)",
3560,"Rural population, male (% of total)",
3561,S&P Global Equity Indices (annual % change),
3562,SF6 gas emissions (thousand metric tons of CO2 equivalent),
3563,Saved any money in the past year (% age 15+),
3564,Saved at a financial institution in the past year (% age 15+),
3565,Saved using a savings club in the past year (% age 15+),
3566,"School age population, last grade of primary education, both sexes (number)",
3567,"School age population, last grade of primary education, female (number)",
3568,"School age population, last grade of primary education, male (number)",
3569,"School age population, lower secondary education, both sexes (number)",
3570,"School age population, lower secondary education, female (number)",
3571,"School age population, lower secondary education, male (number)",
3572,"School age population, post-secondary non-tertiary education, both sexes (number)",
3573,"School age population, post-secondary non-tertiary education, female (number)",
3574,"School age population, post-secondary non-tertiary education, male (number)",
3575,"School age population, pre-primary education, both sexes (number)",
3576,"School age population, pre-primary education, female (number)",
3577,"School age population, pre-primary education, male (number)",
3578,"School age population, primary education, both sexes (number)",
3579,"School age population, primary education, female (number)",
3580,"School age population, primary education, male (number)",
3581,"School age population, secondary education, both sexes (number)",
3582,"School age population, secondary education, female (number)",
3583,"School age population, secondary education, male (number)",
3584,"School age population, tertiary education, both sexes (number)",
3585,"School age population, tertiary education, female (number)",
3586,"School age population, tertiary education, male (number)",
3587,"School age population, upper secondary education, both sexes (number)",
3588,"School age population, upper secondary education, female (number)",
3589,"School age population, upper secondary education, male (number)",
3590,"School enrollment, preprimary (% gross)",
3591,"School enrollment, preprimary, female (% gross)",
3592,"School enrollment, preprimary, male (% gross)",
3593,"School enrollment, primary (% gross)",
3594,"School enrollment, primary (% net)",
3595,"School enrollment, primary (gross), gender parity index (GPI)",
3596,"School enrollment, primary and secondary (gross), gender parity index (GPI)",
3597,"School enrollment, primary, female (% gross)",
3598,"School enrollment, primary, female (% net)",
3599,"School enrollment, primary, male (% gross)",
3600,"School enrollment, primary, male (% net)",
3601,"School enrollment, primary, private (% of total primary)",
3602,"School enrollment, secondary (% gross)",
3603,"School enrollment, secondary (% net)",
3604,"School enrollment, secondary (gross), gender parity index (GPI)",
3605,"School enrollment, secondary, female (% gross)",
3606,"School enrollment, secondary, female (% net)",
3607,"School enrollment, secondary, male (% gross)",
3608,"School enrollment, secondary, male (% net)",
3609,"School enrollment, secondary, private (% of total secondary)",
3610,"School enrollment, tertiary (% gross)",
3611,"School enrollment, tertiary (gross), gender parity index (GPI)",
3612,"School enrollment, tertiary, female (% gross)",
3613,"School enrollment, tertiary, male (% gross)",
3614,"School life expectancy, primary and secondary, both sexes (years)",
3615,"School life expectancy, primary and secondary, female (years)",
3616,"School life expectancy, primary and secondary, gender parity index (GPI)",
3617,"School life expectancy, primary and secondary, male (years)",
3618,"School life expectancy, primary to tertiary, female (years)",
3619,"School life expectancy, primary to tertiary, gender parity index (GPI)",
3620,"School life expectancy, primary to tertiary, male (years)",
3621,"School life expectancy, tertiary, both sexes (years)",
3622,"School life expectancy, tertiary, female (years)",
3623,"School life expectancy, tertiary, gender parity index (GPI)",
3624,"School life expectancy, tertiary, male (years)",
3625,Scientific and technical journal articles,
3626,"Secondary education, duration (years)",
3627,"Secondary education, general pupils",
3628,"Secondary education, general pupils (% female)",
3629,"Secondary education, pupils",
3630,"Secondary education, pupils (% female)",
3631,"Secondary education, teachers",
3632,"Secondary education, teachers (% female)",
3633,"Secondary education, teachers, female",
3634,"Secondary education, vocational pupils",
3635,"Secondary education, vocational pupils (% female)",
3636,"Secondary income receipts (BoP, current US$)",
3637,"Secondary income, other sectors, payments (BoP, current US$)",
3638,Secure Internet servers,
3639,Secure Internet servers (per 1 million people),
3640,"Self-employed, female (% of female employment) (modeled ILO estimate)",
3641,"Self-employed, male (% of male employment) (modeled ILO estimate)",
3642,"Self-employed, total (% of total employment) (modeled ILO estimate)",
3643,"Service exports (BoP, current US$)",
3644,"Service imports (BoP, current US$)",
3645,"Services, value added (% of GDP)",
3646,"Services, value added (annual % growth)",
3647,"Services, value added (constant 2015 US$)",
3648,"Services, value added (constant LCU)",
3649,"Services, value added (current LCU)",
3650,"Services, value added (current US$)",
3651,"Services, value added per worker (constant 2015 US$)",
3652,Sex ratio at birth (male births per female births),
3653,Share of all students in secondary education enrolled in vocational programmes (%),
3654,Share of all students in upper secondary education enrolled in vocational programmes (%),
3655,Share of female sole proprietors  (% of sole proprietors),
3656,Share of male sole proprietors  (% of sole proprietors),
3657,Share of male students in secondary education enrolled in vocational programmes (%),
3658,"Share of tariff lines with international peaks, all products (%)",
3659,"Share of tariff lines with international peaks, manufactured products (%)",
3660,"Share of tariff lines with international peaks, primary products (%)",
3661,"Share of tariff lines with specific rates, all products (%)",
3662,"Share of tariff lines with specific rates, manufactured products (%)",
3663,"Share of tariff lines with specific rates, primary products (%)",
3664,"Share of youth not in education, employment or training, female (% of female youth population)",
3665,"Share of youth not in education, employment or training, male (% of male youth population)",
3666,"Share of youth not in education, employment or training, total (% of youth population)",
3667,"Short-term debt (% of exports of goods, services and primary income)",
3668,Short-term debt (% of total external debt),
3669,Short-term debt (% of total reserves),
3670,Small firms with a bank loan or line of credit (%),
3671,Smoking (% of women): Q1 (lowest),
3672,Smoking (% of women): Q2,
3673,Smoking (% of women): Q3,
3674,Smoking (% of women): Q4,
3675,Smoking (% of women): Q5 (highest),
3676,Social contributions (% of revenue),
3677,Social contributions (current LCU),
3678,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),
3679,Source data assessment of statistical capacity (scale 0 - 100),
3680,"Specialist surgical workforce (per 100,000 population)",
3681,Start-up procedures to register a business (number),
3682,"Start-up procedures to register a business, female (number)",
3683,"Start-up procedures to register a business, male (number)",
3684,Statistical Capacity Score (Overall Average) (scale 0 - 100),
3685,Statistical performance indicators (SPI): Overall score (scale 0-100),
3686,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),
3687,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),
3688,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),
