Country Name,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ADM0_PCODE
Philippines,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.22464,77.62371,,78.25733,84.49968,86.94689,88.55897,84.97459,84.53776,84.51394,87.53888,87.04303,,,,,90.48711,90.93144,92.12117,90.1862,92.8941,,,,,PH
Philippines,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.13057,80.42829,,81.26689,88.16825,90.73859,92.50903,88.79584,88.2797,87.66181,90.3882,89.31786,,,,,93.72296,94.28841,95.56371,94.33416,96.69299,,,,,PH
Philippines,"Gross enrolment ratio, lower secondary, gender parity index (GPI)",UIS.GER.2.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07545,1.07328,,1.07814,1.08865,1.08908,1.09121,1.09197,1.0904,1.07564,1.0658,1.05244,,,,,1.07167,1.07398,1.07484,1.09294,1.0823,,,,,PH
Philippines,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.43857,74.93673,,75.37683,80.98829,83.31659,84.77635,81.3169,80.96059,81.49725,84.8079,84.8678,,,,,87.45543,87.79342,88.91003,86.31269,89.34042,,,,,PH
Philippines,"Gross enrolment ratio, primary and secondary, both sexes (%)",UIS.GER.123,,,,,,,,,,,,88.9087,88.07896,86.98886,87.55882,89.04684,90.22544,92.06956,92.21412,94.05122,92.36399,93.77993,92.06503,91.94517,91.79799,91.26882,89.46176,90.98163,92.28437,94.48209,96.02423,95.34446,95.04513,95.31416,94.60425,94.72233,96.65525,96.85498,95.75856,96.05414,,95.79029,97.00088,97.68339,97.84024,97.13975,95.27005,95.40948,96.62331,98.59226,,,,,102.78512,102.66502,101.66162,98.01909,93.1635,,,,,PH
Philippines,"Gross enrolment ratio, primary and secondary, female (%)",UIS.GER.123.F,,,,,,,,,,,,,,,,,,,,,,95.60808,93.09724,92.92731,92.59221,92.18004,90.06522,90.92241,92.68526,94.86966,95.91098,,,,,,,,96.91993,97.44593,,97.25302,98.2924,98.90766,99.1075,98.61694,96.60809,96.54175,97.66726,99.4844,,,,,103.5909,103.0489,102.12125,98.94257,94.41569,,,,,PH
Philippines,"Gross enrolment ratio, primary and secondary, male (%)",UIS.GER.123.M,,,,,,,,,,,,,,,,,,,,,,92.0344,91.07909,91.00673,91.03881,90.3974,88.88433,91.03831,91.90043,94.11077,96.13277,,,,,,,,94.64724,94.72302,,94.39166,95.7658,96.51226,96.62777,95.72693,93.99171,94.32766,95.62803,97.74494,,,,,102.02911,102.30405,101.22829,97.1465,91.97892,,,,,PH
Philippines,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,,,,,,,,,,,,69.36165,68.19305,66.96076,67.17697,67.91935,68.96802,70.50112,71.45051,73.5475,72.43184,73.70758,72.57903,72.68964,73.27385,72.51975,70.31937,71.03627,72.36103,74.38241,75.05112,75.34771,74.77583,,,74.99312,76.76313,,76.58284,77.42292,,77.40017,78.65997,78.7321,78.79496,78.03862,76.89845,,78.94992,77.0304,,,,,84.48925,,,82.35354,,,,,,PH
Philippines,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,,,,,,,,,,,,,,,,,,,,,,75.68008,74.01546,,,,,,,,,,,,,,,,78.34053,79.14462,,78.63497,80.52527,80.545,81.32029,80.02993,78.88467,,80.7829,78.48402,,,,,86.2346,,,84.48034,,,,,,PH
Philippines,"Gross enrolment ratio, primary to tertiary, gender parity index (GPI)",UIS.GER.1T6.GPI,,,,,,,,,,,,,,,,,,,,,,1.05369,1.03944,,,,,,,,,,,,,,,,1.04597,1.0445,,1.03172,1.04752,1.04612,1.06476,1.05122,1.05182,,1.04644,1.03755,,,,,1.04097,,,1.05153,,,,,,PH
Philippines,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,,,,,,,,,,,,,,,,,,,,,,71.82388,71.20675,,,,,,,,,,,,,,,,74.89772,75.77294,,76.21722,76.87258,76.99432,76.37399,76.13064,74.99795,,77.19756,75.64385,,,,,82.84036,,,80.34041,,,,,,PH
Philippines,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.74321,64.21082,,63.59762,62.49444,63.61572,67.15212,76.51381,71.18385,71.02836,64.69342,75.0975,73.03897,74.08545,74.9778,,76.28692,78.52115,77.36051,69.86742,66.04604,,,,,PH
Philippines,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.49993,70.13696,,69.42346,67.96185,69.30747,73.33337,84.20601,78.44666,77.90166,70.72249,81.84041,78.22176,79.68665,80.79985,,82.24445,83.06024,83.34869,75.75963,72.26382,,,,,PH
Philippines,"Gross enrolment ratio, upper secondary, gender parity index (GPI)",UIS.GER.3.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19386,1.19846,,1.19672,1.18708,1.19172,1.19775,1.21784,1.22126,1.209,1.20076,1.19285,1.14935,1.15958,1.16365,,1.16382,1.11861,1.16173,1.17751,1.19998,,,,,PH
Philippines,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.21426,58.52249,,58.01138,57.25122,58.15757,61.226,69.14384,64.23408,64.43477,58.89802,68.60937,68.05764,68.72049,69.43642,,70.66763,74.2533,71.74502,64.3388,60.22073,,,,,PH
Philippines,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3691806090736,18.3117584849423,18.3438642061175,18.6282779227354,18.5446006809846,18.1815181976669,18.7189130549452,18.8739864213654,19.0839168538075,18.6154178372915,20.4021361731953,18.9666386616273,19.9300649509853,20.7830144026363,20.8621733408651,22.2316433811431,24.9966239249849,25.6429281897957,27.2832990018419,27.1551252131171,21.3022620640381,22.2792795935993,23.3364618579295,PH
Philippines,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.54773497871176,3.91419344947084,9.57924099689089,4.34423487186046,-0.989216484900908,5.04635576606003,11.004502425527,8.44192204400569,2.10306066854982,19.9397770919272,-4.15709876987798,12.8214886940217,11.8382067801607,7.98492674771505,13.7811275912022,20.8912537241849,10.5564654913275,12.9489239236545,3.85631422986353,-27.3156840811769,9.84506733766941,9.73356446168978,PH
Philippines,Gross fixed capital formation (constant 2015 US$),NE.GDI.FTOT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26368708245.4479,25169529277.1352,26154713343.3635,28660136366.5702,29905200004.9295,29609372836.6382,31103567130.0741,34526359929.3285,37441048319.1952,38228456280.2889,45851125248.2634,43945048684.5926,49579458133.27,55448776907.5697,59876321126.1431,68127953337.4548,82360736926.2768,91055119698.3022,102845777876.628,106811834243.698,77635451040.3792,85278713473.2079,93579372021.2224,PH
Philippines,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277684042100,1219578358000,1267315014200,1388714173600,1449043179000,1434709005000,1507109525600,1672959429900,1814189360800,1852342863700,2221695901700,2129337808700,2402350615100,2686745848500,2901280536400,3301109708900,3990752913900,4412035368100,4983346471400,5175519970500,3761791285800,4132142170989.59,4534346892851.53,PH
Philippines,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716186338500,736938214400,798060776800,878846561300,987296770300,1075851758400,1226166884100,1358595762700,1536293593000,1561912012400,1917688743200,1924101257300,2204382537900,2504476267700,2755231402700,3100015356300,3782584487000,4245610147900,4983346471400,5300100183200,3824091246500,4324545072212.44,5139742542515.05,PH
Philippines,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16206152402.2877,14451865847.2014,15465225145.2903,16213884040.9569,17617741585.3878,19530582842.2154,23895240531.7643,29439721039.612,34661092979.796,32758435783.8867,42511705153.5583,44423040997.638,52200934261.4726,59003565990.4615,62061534549.9259,68127953337.4548,79645993904.825,84232079800.3716,94629911792.2923,102326867398.395,77061177019.6703,87799825226.878,94345657840.6848,PH
Philippines,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.33116,19.02223,,20.31417,18.7339,19.55325,,,,,,,,,,,,,,,,,PH
Philippines,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",SE.TER.CMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.09191,23.91342,,24.5325,23.62227,24.66434,,,,,,,,,,,,,,,,,PH
Philippines,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)",UIS.GGR.5.A.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68148,1.67284,,1.51066,1.6847,1.68658,,,,,,,,,,,,,,,,,PH
Philippines,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",SE.TER.CMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.73308,14.29514,,16.23957,14.02161,14.62391,,,,,,,,,,,,,,,,,PH
Philippines,"Gross graduation ratio, primary, female (%)",SE.PRM.CMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.45798,100.42505,102.10073,102.99947,,,,,,PH
Philippines,"Gross graduation ratio, primary, male (%)",SE.PRM.CMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.75989,93.61931,96.58329,98.83496,,,,,,PH
Philippines,"Gross graduation ratio, primary, total (%)",SE.PRM.CMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.95599,96.90159,99.25049,100.85516,,,,,,PH
Philippines,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,126.20346,,123.30618,123.95342,123.28402,124.29641,119.63776,134.37803,134.2822,,,121.36587,119.18102,,124.15004,,130.62331,128.36157,125.66513,,121.00573,121.59893,122.30802,119.78774,119.65836,113.54878,118.73274,123.53693,125.3896,,,,,114.17712,109.54965,101.32213,93.47241,,,,,,PH
Philippines,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,133.9652,,128.77915,130.17076,130.5724,130.00423,125.14866,132.5103,133.26414,,,127.92311,125.18295,,130.60833,,137.27235,136.46983,131.78611,,128.84439,130.30293,131.63317,128.42719,127.80499,121.97064,126.1661,130.79787,133.85869,,,,,120.7148,114.99557,105.25942,95.52592,,,,,,PH
Philippines,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,,,,,,,,,,,130.17238,,126.10357,127.13018,127.00663,127.21062,122.45124,133.42446,133.76239,127.85928,,124.71519,122.24764,,127.45165,,134.02494,132.51054,128.7975,,125.01603,126.05175,127.07775,124.20609,123.82508,117.85815,122.54237,127.26735,129.75269,,,,,117.53289,112.33579,103.33235,94.5203,,,,,,PH
Philippines,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,95.8573831536553,97.273775833919,96.5865587827839,93.0132501468186,93.2710555612637,93.9657097211251,93.636443899449,94.6609644777305,97.481283835035,100.832581750344,99.918413150885,102.358597964552,105.450464334222,104.698672009037,103.65149894437,104.965421510934,106.27405373555,104.91333751813,100.363431576509,98.4649301584652,102.589385608844,103.833444205721,102.964607621121,103.471602841605,101.385596139014,98.3596199318607,97.6166073164477,100.967404285562,100.447539587798,100.354619074644,102.584978943627,102.907857797861,103.469941613199,102.75916370498,104.725477627219,108.430059079016,109.063788033334,111.736187552372,112.076002233777,107.763881681822,111.980539981249,115.646474659549,PH
Philippines,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,31485340146.144,33603031315.8272,35086056117.787,37908870342.5232,39865245860.1488,41893195553.7436,43484640881.8882,46283189661.677,48163336824.9158,50191682614.4169,51178190883.6375,53357120248.1153,55568317908.9687,59647854502.5898,64814387590.5767,70616895387.5157,76192943869.2928,79087093523.2895,83615598520.5496,87484592887.1717,89575004795.8266,91557207644.9657,96334704406.3786,97885674512.7859,88124734940.4166,82730316704.3103,85703816001.6445,90633117013.4826,97236980221.2629,104422773148.531,112100190746.742,109835787163.355,113664979613.833,117944398330.224,122797499356.302,126661949482.207,133287725233.112,140789551057.829,141306044118.887,141325778043.742,146730493033.504,155325441690.409,162237679851.074,169122110969.916,178548869094.13,183577043208.567,188441318242.615,198867829703.363,212282854841.76,216397751462.346,233315273175.573,241843810603.989,259849869035.154,280395877228.805,297296113638.529,320926902735.474,353533299524.602,378699346894.346,408341585913.704,431416950354.776,379500970542.503,407569510123.574,443760903056.249,PH
Philippines,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1570603795200,1676781398230,1750449926090,1891934325110,1989993032730,2091319143630,2170421387070,2310475108170,2403991028770,2505265054380,2553875263820,2662760698270,2773053723850,2977144358310,3236546443980,3528599793050,3809295543300,3953355595180,4180259967500,4373619244700,4476568289600,4575782573300,4815370214200,4894303920900,4398518820730,4124552857990,4273594921190,4521256697410,4851814614730,5212751603990,5597903105100,5480842934300,5672868010700,5887291314600,6130474946700,6323273735200,6655833596100,7032124299600,7052656660700,7049767328800,7318668929600,7751180570600,8096829157200,8438855011700,8909419694100,9157789944600,9396057612200,9916794554300,10592335951500,10794349653300,11647101228100,12069679512200,12967300537400,13998142947100,14843250013100,16026753473300,17663203041800,18924035438700,20408827243700,21559672172800,18939065045700,20349619517727.5,22161166585903.7,PH
Philippines,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,306677481890,350612952000,405284039290,554961637840,606765835730,651043706900,727820213280,861679956130,1027967940190,1238104821370,1421796567900,1577882523500,1774120618100,2023471889100,2256061732200,2604510831200,2947378144700,3195893279200,3359753379000,3640796129900,4128606147200,4517336053600,4857673463900,5508728985900,5999271936300,6442965376200,7026682445800,8128078606400,8427971913900,9432783003400,10406898686000,11382215025400,12468740490200,13571226263400,14603085488300,16408050168200,18057310842800,20408827243700,21874840764300,19345312502000,21736110915306.6,25470575159087.6,PH
Philippines,Gross national expenditure (current US$),NE.DAB.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,38821654367.6728,41055380799.0572,36470293581.4129,33233806278.6601,32608947941.3601,31936320026.8817,35386606083.5753,40848221464.8958,47291848734.5126,50928809418.564,51741895262.8649,61847448854.303,65417808846.5978,76596855167.41,87735116634.7347,99347760772.9601,100010597366.477,78152480169.6132,85951413735.9248,82385398568.7536,80964809544.9144,87539221518.926,89619460006.7647,98300092390.6917,108908385035.443,125558934430.962,152262782438.818,183381672362.101,176762310897.183,209107808157.069,240271183874.79,269536819529.009,293754092150.807,305691611530.521,320926902735.474,345487448642.021,358253535983.085,387547912419.763,422328607550.599,389837076346.411,441301155984.854,467540572137.07,PH
Philippines,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,6.7021864998456,7.28112141754087,8.28072890118915,12.6170117818865,14.71106945701,15.2340996024657,16.097741446464,17.7599521942565,19.7202556017279,22.1172963898217,25.9412025657982,27.8145467252868,30.1347516760437,33.0067720150985,35.6786978814644,39.1312492056009,41.9130552750277,45.3147435491748,47.657649143605,49.7466979982518,53.2642235540181,55.7914211340747,57.5631819383685,61.8303904747915,65.5100408787771,68.5709437097783,70.8563881940377,76.7354683954201,78.0776256522637,80.9882460765628,86.2234881670283,87.7762876905002,89.0742474721131,91.4302881877125,91.1169284074171,92.8939679251284,95.419980063409,100,101.461843153152,102.145023818862,106.813352929627,114.933368062352,PH
Philippines,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0864,18.95446,20.86649,17.90489,18.22566,16.51817,13.81686,10.6693,12.37249,13.10675,12.57801,12.48664,11.31041,10.20358,9.218738,8.623898,8.300721,8.52557,8.566674,11.59577,,,PH
Philippines,Gross portfolio equity assets to GDP (%),GFDD.DM.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1406467,0.1411502,0.1918678,0.1947327,0.1768759,0.076853,0.1218477,0.0349275,0.0231679,0.0209661,0.0269235,0.0319215,0.0532855,0.130199,0.3011231,0.2616073,0.4489856,0.4663539,0.6434226,0.8678542,,,PH
Philippines,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.239942,2.34855,4.003948,4.518852,6.794825,11.93265,15.86219,6.212945,9.144692,12.20855,11.04598,14.86357,14.49769,17.21955,14.49445,14.86386,17.96223,16.74017,13.74603,13.06283,,,PH
Philippines,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,30.4943466212969,28.0903165985897,30.6211599547571,23.769969851177,18.2089760918005,18.4915651936471,21.8089141895873,22.62683359253,22.1740508389281,22.4397324368827,20.9940259358771,20.7100674100434,20.3512734236093,22.4209070458467,21.9351325020998,22.4067471448509,23.9122337997672,29.6191580479745,35.9678011393045,33.3916741292533,34.6236833401699,35.2688442264374,35.6099557574556,36.2292308589424,37.7714550300455,37.2282015264956,36.7544223983473,36.0222746646069,37.9486918015884,39.7514911176928,36.8750710748966,35.132849304542,36.354401685271,37.3474480237933,35.6348333604439,35.0547723999879,35.4886316428066,33.8070507141151,31.755187157638,24.8181733610416,20.2029187920473,22.4972927124723,PH
Philippines,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,30.8963871138489,28.8027766951792,31.3339903447632,24.7934851416197,18.9217591167759,19.2393518895513,22.5370609344579,23.2807114680981,22.8752006491617,22.7752172675084,21.0786921610058,20.5111421460019,20.0526008673623,21.8679268355184,21.3475015339522,21.6558256092225,22.7791615512198,25.9909220515984,31.7241451197828,30.5147802482701,31.5979627925909,32.1991025748331,32.5469384568285,33.1381311672814,34.4128425471986,34.0924549629888,33.7254797101904,32.9368132312219,34.0198884161717,35.7413828630299,33.2829042688241,31.6412095623344,32.5291755344503,33.4881814838161,31.9801126486545,31.5508392706998,31.9625287919467,30.5502450963042,28.8651106484842,23.0698660520982,19.5090307644105,21.2449220830571,PH
Philippines,Gross savings (current LCU),NY.GNS.ICTR.CN,,,,,,,,,,,,,,,,,,,,,,97560867259.5352,101248550709.717,128488555246.273,141823034666.506,118456733759.937,128119259523.333,169516994835,205967571585,233831690246.667,275533368660,298736069566.667,319250693900,342394071125,433320444900,477436540066.667,555979433900,663175938200,902265339950,1204053503500,1234675917050,1393395145400,1534392149000,1680009676433.33,1928809535066.67,2235043623398.6,2438602483616.47,2645673331329.46,2899865378604.42,3184055179305.64,3736421833218.03,3740851074565.05,3885900006049.7,4380920615425.49,4932413316895.31,4968977270041.46,5304621883076.55,5875728915301.59,6174922133619.28,6197933979345.03,4455252649637.52,3921510681680.96,4954919608193.2,PH
Philippines,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,,,,,,,,,,,,12350024022.6917,11855802191.6431,11562299220.7944,8493054183.53482,6366128804.58912,6284766491.68003,8241913334.15177,9763960411.09901,10757468683.7382,11333924380.8231,10871576688.0692,12513505073.1684,12625223824.4385,16402987132.1047,18566845902.5658,21207556955.4587,22502922421.9909,22064026526.5125,30802886154.1978,27938743038.655,27325438306.7347,29734226684.5896,30994582309.2061,34418493991.3365,40574088671.538,47522889145.8311,57329698041.6677,65425322330.7553,66780117122.8353,82829741722.3336,86367585916.2701,92020149531.623,103211175112.718,111102515447.899,109201475696.012,111693971045.178,116573319178.596,117257015979.566,119660977439.398,89780026408.9676,79617149718.0801,90953028505.9656,PH
Philippines,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,PH
Philippines,Heard family planning on radio and television (% of women): Q1 (lowest),SH.FPL.HEAR.Q1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,,,,47,,,,,38.6,,,,,42.3,,,,36.2,,,,,,PH
Philippines,Heard family planning on radio and television (% of women): Q2,SH.FPL.HEAR.Q2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9,,,,,60.6,,,,,48.5,,,,,46.9,,,,36.1,,,,,,PH
Philippines,Heard family planning on radio and television (% of women): Q3,SH.FPL.HEAR.Q3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,,,,,62.5,,,,,49.9,,,,,47.1,,,,33.8,,,,,,PH
Philippines,Heard family planning on radio and television (% of women): Q4,SH.FPL.HEAR.Q4.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9,,,,,61.3,,,,,53.6,,,,,45.4,,,,32.2,,,,,,PH
Philippines,Heard family planning on radio and television (% of women): Q5 (highest),SH.FPL.HEAR.Q5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,,,,,60.7,,,,,48.6,,,,,45.1,,,,32.3,,,,,,PH
Philippines,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3175183973259,61.3457937235456,62.2465836635435,67.044883218278,64.2252528933283,,PH
Philippines,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33502474391,33903552583,35825934134,34896245637,38194373381,,PH
Philippines,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.838957667350769,,,,,,,,,,1.18980002403259,,,,,1.70949995517731,1.70940005779266,,,,1.708899974823,,1.71350002288818,1.7146999835968,1.71529996395111,1.75569999217987,1.71420001983643,,,,1.3918999434,1.2745000124,1.3701000214,1.0710999966,,,,,,,,1,0.5,,,,1.07,1.05,1.04,1.06,1.06,1.07,1.05,0.99,0.99,,,,,,,,,PH
Philippines,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,4.90064922710141,5.70003317134551,5.99948274105996,3.99991552844874,4.89899476614096,5.09897163888404,5.04316219417984,4.63382442769222,3.96537910048976,2.96522805683892,3.38143673358169,3.29933111879694,5.75828403237257,4.88678340292313,4.79890311660066,4.99858905832077,5.27431314312162,5.21313814989324,4.84923182959835,4.50766968265737,2.65573573131437,3.5010341668509,0.926604189631419,1.23672680041575,-0.546282595491604,3.10742797579837,3.46229017177559,5.59570999920187,4.55376499714856,5.22062900275778,2.49883225584017,3.2367315390856,2.52801908633673,2.91499436870555,2.98563941447543,3.82032999049169,4.33288544179959,5.29229026203588,4.02826376316838,5.1971034622286,3.94228444566581,5.0999819767227,5.37956036447812,5.9043923050591,4.44446756672711,4.18240538515133,4.80943140103017,3.85261339981233,2.53144892512296,3.58979951143765,5.55213421827969,6.79897025840299,5.81900321327258,5.78445518217687,6.44457248501706,7.14960846141666,5.95736650147924,5.7652163744645,5.86691454561243,-7.95652927693801,4.21148693138491,8.28755359005622,PH
Philippines,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,22381594531.7209,23478437971.1527,24816716723.6222,26305591360.3536,27357792794.0267,28698049631.1377,30161355042.7423,31682441097.5103,33150549792.3759,34465094765.5402,35487063425.3441,36687036023.6782,37897462819.7716,40079706369.9969,42038314808.8262,44055692808.3533,46257855848.6391,48697640019.3901,51236315269.3386,53720882977.6928,56142442932.9341,57633437850.3368,59651204201.0079,60203934758.3,60948492954.3607,60615541945.1366,62499126253.2216,64663027358.9325,68281382846.6429,71390756558.2823,75117803100.4522,76994870994.2048,79486988267.1525,81496434501.7003,83872050978.1207,86376167989.8524,89676022640.2062,93561581969.9686,98513132461.572,102481501278.484,107807570929.571,112057652029.578,117772572086.625,124108218694.824,131436054809.387,137277687636.376,143019197036.691,149897607208.475,155672582509.786,159613354426.441,165343153843.831,174523227665.977,186389010008.992,197234992490.602,208643962234.791,222090173616.624,237968751461.493,252145422145.048,266682151310.017,282328165235.777,259864642111.75,270808807553.577,293252232606.172,PH
Philippines,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,1112027992100,1166524583300,1233016871500,1306991505900,1359270062100,1425860631300,1498564860500,1574139917000,1647082797000,1712395874000,1763172316900,1822792873300,1882932845800,1991357467200,2088670793400,2188904081200,2298318401100,2419538910600,2545672816600,2669118393100,2789433433700,2863513414100,2963765997100,2991228377000,3028221700000,3011679051900,3105264809300,3212778087600,3392555832300,3547044852300,3732222904600,3825484894400,3949305570500,4049144769100,4167177111100,4291593993400,4455547045800,4648600795100,4894618242300,5091786375300,5356411781300,5567576769800,5851522181600,6166308349600,6530391385300,6820632512400,7105899013900,7447652352400,7734581604900,7930378587800,8215063279600,8671174619000,9260725202400,9799607099500,10366460980200,11034535072200,11823461125400,12527828037800,13250084431200,14027455562000,12911356953400,13455117064156.9,14570217101453.7,PH
Philippines,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,,,,,,,,,,,,,,,,,,,,,,195682306370,223426537490,254180502680,396365613660,466465489170,493130830280,531395199260,615708891960,710148603460,833567801570,1005553938800,1115467160200,1222080065800,1373838772700,1544692191800,1743718647300,1930185948200,2194893623200,2421017536900,2651808949700,2933885968600,3180445039600,3467809360200,3918375960600,4376059882800,4799974453900,5201191025400,5891605699600,6140884002800,6597705032900,7317487274700,8025008314800,8677723172200,9413037486800,10105733622800,10979085762900,11950863582900,13250084431200,14288332663000,13476075391900,14608546502977.4,16724759229938.5,PH
