Geolocation,Commodity Description,2018,2019,2020,2021,2022,2023,ADM2_PCODE
Lanao del Sur,cpi_food_non-alcoholic_beverages,100.0,99.55,100.558333333333,102.166666666667,110.291666666667,..,PH153600000
Lanao del Sur,cpi_alcoholic_beverages_tobacco,100.0,108.441666666667,112.741666666667,117.658333333333,123.966666666667,..,PH153600000
Lanao del Sur,cpi_clothing_footwear,100.0,102.191666666667,102.333333333333,105.783333333333,109.891666666667,..,PH153600000
Lanao del Sur,cpi_housing_water_electricity_gas_other_fuels,100.0,104.308333333333,105.916666666667,111.875,117.783333333333,..,PH153600000
Lanao del Sur,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,102.791666666667,106.108333333333,108.725,112.325,..,PH153600000
Lanao del Sur,cpi_health,100.0,101.125,105.575,110.633333333333,114.833333333333,..,PH153600000
Lanao del Sur,cpi_transport,100.0,104.658333333333,104.091666666667,106.725,120.516666666667,..,PH153600000
Lanao del Sur,cpi_information_communication,100.0,99.8,100.091666666667,101.091666666667,102.516666666667,..,PH153600000
Lanao del Sur,cpi_recreation_sport_culture,100.0,106.975,109.85,113.658333333333,117.333333333333,..,PH153600000
Lanao del Sur,cpi_education_services,100.0,103.525,106.433333333333,105.808333333333,105.0,..,PH153600000
Lanao del Sur,cpi_restaurants_accommodation_services,100.0,110.891666666667,115.825,126.108333333333,136.983333333333,..,PH153600000
Lanao del Sur,cpi_financial_services,100.0,100.0,100.0,147.7,163.6,..,PH153600000
Lanao del Sur,cpi_personal_care_miscellaneous_goods_services,100.0,102.425,105.858333333333,109.175,113.35,..,PH153600000
Maguindanao,cpi_food_non-alcoholic_beverages,100.0,96.4916666666667,99.4333333333333,103.275,107.083333333333,..,PH153800000
Maguindanao,cpi_alcoholic_beverages_tobacco,100.0,118.083333333333,143.033333333333,149.566666666667,159.65,..,PH153800000
Maguindanao,cpi_clothing_footwear,100.0,106.458333333333,112.9,115.2,117.491666666667,..,PH153800000
Maguindanao,cpi_housing_water_electricity_gas_other_fuels,100.0,100.108333333333,100.291666666667,103.466666666667,105.333333333333,..,PH153800000
Maguindanao,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,107.316666666667,110.008333333333,110.933333333333,111.7,..,PH153800000
Maguindanao,cpi_health,100.0,106.866666666667,107.725,110.266666666667,112.075,..,PH153800000
Maguindanao,cpi_transport,100.0,101.525,101.891666666667,112.616666666667,127.341666666667,..,PH153800000
Maguindanao,cpi_information_communication,100.0,100.183333333333,100.2,101.033333333333,102.283333333333,..,PH153800000
Maguindanao,cpi_recreation_sport_culture,100.0,107.375,107.258333333333,106.633333333333,106.633333333333,..,PH153800000
Maguindanao,cpi_education_services,100.0,101.783333333333,102.433333333333,104.058333333333,109.216666666667,..,PH153800000
Maguindanao,cpi_restaurants_accommodation_services,100.0,109.0,109.166666666667,111.783333333333,115.116666666667,..,PH153800000
Maguindanao,cpi_financial_services,100.0,100.0,100.0,147.7,163.6,..,PH153800000
Maguindanao,cpi_personal_care_miscellaneous_goods_services,100.0,109.825,114.183333333333,115.05,116.108333333333,..,PH153800000
Sulu,cpi_food_non-alcoholic_beverages,100.0,110.108333333333,114.775,114.466666666667,115.075,..,PH156600000
Sulu,cpi_alcoholic_beverages_tobacco,100.0,100.0,101.4,101.566666666667,104.275,..,PH156600000
Sulu,cpi_clothing_footwear,100.0,109.625,114.4,114.275,114.366666666667,..,PH156600000
Sulu,cpi_housing_water_electricity_gas_other_fuels,100.0,109.566666666667,116.041666666667,120.483333333333,125.391666666667,..,PH156600000
Sulu,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,103.491666666667,106.775,108.958333333333,110.033333333333,..,PH156600000
Sulu,cpi_health,100.0,107.583333333333,113.316666666667,113.766666666667,113.758333333333,..,PH156600000
Sulu,cpi_transport,100.0,102.633333333333,103.866666666667,109.7,111.533333333333,..,PH156600000
Sulu,cpi_information_communication,100.0,100.2,100.2,98.825,96.9,..,PH156600000
Sulu,cpi_recreation_sport_culture,100.0,110.441666666667,115.15,115.383333333333,115.625,..,PH156600000
Sulu,cpi_education_services,100.0,100.4,100.7,100.7,105.866666666667,..,PH156600000
Sulu,cpi_restaurants_accommodation_services,100.0,108.975,123.3,126.316666666667,133.925,..,PH156600000
Sulu,cpi_financial_services,100.0,100.0,100.0,147.7,163.6,..,PH156600000
Sulu,cpi_personal_care_miscellaneous_goods_services,100.0,110.541666666667,115.641666666667,117.75,118.858333333333,..,PH156600000
Tawi-tawi,cpi_food_non-alcoholic_beverages,100.0,111.758333333333,115.441666666667,117.766666666667,123.308333333333,..,PH157000000
Tawi-tawi,cpi_alcoholic_beverages_tobacco,100.0,111.6,139.266666666667,142.341666666667,144.766666666667,..,PH157000000
Tawi-tawi,cpi_clothing_footwear,100.0,104.6,108.341666666667,108.8,109.683333333333,..,PH157000000
Tawi-tawi,cpi_housing_water_electricity_gas_other_fuels,100.0,103.55,109.291666666667,111.125,112.516666666667,..,PH157000000
Tawi-tawi,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,104.391666666667,106.883333333333,108.516666666667,111.191666666667,..,PH157000000
Tawi-tawi,cpi_health,100.0,97.15,99.1916666666667,99.4416666666667,100.708333333333,..,PH157000000
Tawi-tawi,cpi_transport,100.0,108.691666666667,111.558333333333,120.575,115.95,..,PH157000000
Tawi-tawi,cpi_information_communication,100.0,99.425,95.85,96.05,98.4333333333333,..,PH157000000
Tawi-tawi,cpi_recreation_sport_culture,100.0,100.2,101.066666666667,102.6,103.558333333333,..,PH157000000
Tawi-tawi,cpi_education_services,100.0,100.0,100.0,100.0,100.0,..,PH157000000
Tawi-tawi,cpi_restaurants_accommodation_services,100.0,100.8,102.291666666667,102.8,121.075,..,PH157000000
Tawi-tawi,cpi_financial_services,100.0,100.0,100.0,147.7,163.6,..,PH157000000
Tawi-tawi,cpi_personal_care_miscellaneous_goods_services,100.0,99.1833333333333,100.383333333333,100.5,101.491666666667,..,PH157000000
Agusan del Norte,cpi_food_non-alcoholic_beverages,100.0,101.158333333333,102.666666666667,107.091666666667,115.141666666667,..,PH160200000
Agusan del Norte,cpi_alcoholic_beverages_tobacco,100.0,120.083333333333,136.916666666667,155.35,167.291666666667,..,PH160200000
Agusan del Norte,cpi_clothing_footwear,100.0,99.9,100.141666666667,102.166666666667,104.133333333333,..,PH160200000
Agusan del Norte,cpi_housing_water_electricity_gas_other_fuels,100.0,99.625,102.775,104.475,111.033333333333,..,PH160200000
Agusan del Norte,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,102.375,103.766666666667,105.258333333333,106.858333333333,..,PH160200000
Agusan del Norte,cpi_health,100.0,107.6,116.125,120.125,121.45,..,PH160200000
Agusan del Norte,cpi_transport,100.0,100.116666666667,101.966666666667,107.658333333333,118.633333333333,..,PH160200000
Agusan del Norte,cpi_information_communication,100.0,99.9,99.95,100.25,100.65,..,PH160200000
Agusan del Norte,cpi_recreation_sport_culture,100.0,103.558333333333,108.266666666667,109.508333333333,111.825,..,PH160200000
Agusan del Norte,cpi_education_services,100.0,104.191666666667,108.666666666667,111.3,111.8,..,PH160200000
Agusan del Norte,cpi_restaurants_accommodation_services,100.0,100.933333333333,107.85,111.075,117.533333333333,..,PH160200000
Agusan del Norte,cpi_financial_services,100.0,100.0,100.0,134.5,146.0,..,PH160200000
Agusan del Norte,cpi_personal_care_miscellaneous_goods_services,100.0,102.325,106.45,109.0,111.325,..,PH160200000
Agusan del Sur,cpi_food_non-alcoholic_beverages,100.0,100.25,102.041666666667,107.141666666667,112.891666666667,..,PH160300000
Agusan del Sur,cpi_alcoholic_beverages_tobacco,100.0,120.016666666667,137.4,143.708333333333,152.516666666667,..,PH160300000
Agusan del Sur,cpi_clothing_footwear,100.0,101.183333333333,105.283333333333,105.733333333333,106.791666666667,..,PH160300000
Agusan del Sur,cpi_housing_water_electricity_gas_other_fuels,100.0,105.091666666667,108.675,110.375,116.191666666667,..,PH160300000
Agusan del Sur,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,102.575,109.45,110.908333333333,112.533333333333,..,PH160300000
Agusan del Sur,cpi_health,100.0,103.25,106.316666666667,108.991666666667,109.3,..,PH160300000
Agusan del Sur,cpi_transport,100.0,100.491666666667,105.758333333333,114.491666666667,127.183333333333,..,PH160300000
Agusan del Sur,cpi_information_communication,100.0,100.925,105.666666666667,105.983333333333,106.975,..,PH160300000
Agusan del Sur,cpi_recreation_sport_culture,100.0,105.191666666667,109.133333333333,110.466666666667,114.733333333333,..,PH160300000
Agusan del Sur,cpi_education_services,100.0,119.233333333333,119.575,120.1,120.35,..,PH160300000
Agusan del Sur,cpi_restaurants_accommodation_services,100.0,100.65,119.066666666667,119.9,124.733333333333,..,PH160300000
Agusan del Sur,cpi_financial_services,100.0,100.0,100.0,128.575,138.1,..,PH160300000
Agusan del Sur,cpi_personal_care_miscellaneous_goods_services,100.0,102.883333333333,105.841666666667,107.15,109.316666666667,..,PH160300000
Surigao del Norte,cpi_food_non-alcoholic_beverages,100.0,100.525,100.633333333333,104.025,111.033333333333,..,PH166700000
Surigao del Norte,cpi_alcoholic_beverages_tobacco,100.0,111.183333333333,130.383333333333,145.283333333333,154.866666666667,..,PH166700000
Surigao del Norte,cpi_clothing_footwear,100.0,100.2,100.725,103.516666666667,104.966666666667,..,PH166700000
Surigao del Norte,cpi_housing_water_electricity_gas_other_fuels,100.0,109.475,121.816666666667,131.183333333333,139.158333333333,..,PH166700000
Surigao del Norte,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,101.725,103.891666666667,106.883333333333,107.4,..,PH166700000
Surigao del Norte,cpi_health,100.0,104.216666666667,109.108333333333,113.691666666667,114.183333333333,..,PH166700000
Surigao del Norte,cpi_transport,100.0,100.033333333333,107.708333333333,114.741666666667,123.608333333333,..,PH166700000
Surigao del Norte,cpi_information_communication,100.0,102.183333333333,101.916666666667,102.183333333333,102.141666666667,..,PH166700000
Surigao del Norte,cpi_recreation_sport_culture,100.0,103.608333333333,109.316666666667,112.883333333333,113.625,..,PH166700000
Surigao del Norte,cpi_education_services,100.0,112.991666666667,129.141666666667,132.2,132.741666666667,..,PH166700000
Surigao del Norte,cpi_restaurants_accommodation_services,100.0,104.266666666667,106.983333333333,114.616666666667,116.608333333333,..,PH166700000
Surigao del Norte,cpi_financial_services,100.0,100.0,100.0,134.5,146.0,..,PH166700000
Surigao del Norte,cpi_personal_care_miscellaneous_goods_services,100.0,105.2,110.0,113.425,114.45,..,PH166700000
Surigao del Sur,cpi_food_non-alcoholic_beverages,100.0,99.65,101.533333333333,103.833333333333,110.175,..,PH166800000
Surigao del Sur,cpi_alcoholic_beverages_tobacco,100.0,112.158333333333,124.391666666667,137.025,148.366666666667,..,PH166800000
Surigao del Sur,cpi_clothing_footwear,100.0,100.05,101.225,103.008333333333,103.958333333333,..,PH166800000
Surigao del Sur,cpi_housing_water_electricity_gas_other_fuels,100.0,102.075,102.941666666667,106.441666666667,118.408333333333,..,PH166800000
Surigao del Sur,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,103.691666666667,112.741666666667,115.625,116.633333333333,..,PH166800000
Surigao del Sur,cpi_health,100.0,103.433333333333,111.45,115.983333333333,119.166666666667,..,PH166800000
Surigao del Sur,cpi_transport,100.0,106.716666666667,117.316666666667,126.516666666667,135.583333333333,..,PH166800000
Surigao del Sur,cpi_information_communication,100.0,100.7,102.258333333333,101.875,101.966666666667,..,PH166800000
Surigao del Sur,cpi_recreation_sport_culture,100.0,106.991666666667,112.35,112.991666666667,114.508333333333,..,PH166800000
Surigao del Sur,cpi_education_services,100.0,101.008333333333,101.8,101.8,102.466666666667,..,PH166800000
Surigao del Sur,cpi_restaurants_accommodation_services,100.0,105.433333333333,115.683333333333,117.583333333333,121.175,..,PH166800000
Surigao del Sur,cpi_financial_services,100.0,100.0,100.0,134.5,146.0,..,PH166800000
Surigao del Sur,cpi_personal_care_miscellaneous_goods_services,100.0,104.283333333333,107.616666666667,108.85,110.808333333333,..,PH166800000
Dinagat Islands,cpi_food_non-alcoholic_beverages,100.0,100.633333333333,102.066666666667,108.708333333333,117.575,..,PH168500000
Dinagat Islands,cpi_alcoholic_beverages_tobacco,100.0,109.591666666667,124.991666666667,139.033333333333,150.575,..,PH168500000
Dinagat Islands,cpi_clothing_footwear,100.0,101.075,107.575,122.45,125.783333333333,..,PH168500000
Dinagat Islands,cpi_housing_water_electricity_gas_other_fuels,100.0,105.933333333333,112.958333333333,121.833333333333,129.416666666667,..,PH168500000
Dinagat Islands,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,104.066666666667,113.075,132.533333333333,138.8,..,PH168500000
Dinagat Islands,cpi_health,100.0,108.633333333333,127.791666666667,141.95,143.375,..,PH168500000
Dinagat Islands,cpi_transport,100.0,107.058333333333,104.941666666667,115.058333333333,139.625,..,PH168500000
Dinagat Islands,cpi_information_communication,100.0,99.8,99.2916666666667,102.2,104.366666666667,..,PH168500000
Dinagat Islands,cpi_recreation_sport_culture,100.0,103.816666666667,109.391666666667,121.133333333333,130.216666666667,..,PH168500000
Dinagat Islands,cpi_education_services,100.0,113.425,116.8,116.841666666667,116.9,..,PH168500000
Dinagat Islands,cpi_restaurants_accommodation_services,100.0,99.0333333333333,103.591666666667,115.833333333333,133.625,..,PH168500000
Dinagat Islands,cpi_financial_services,100.0,100.0,100.0,147.7,163.6,..,PH168500000
Dinagat Islands,cpi_personal_care_miscellaneous_goods_services,100.0,104.583333333333,111.091666666667,123.533333333333,129.075,..,PH168500000
